Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Age,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label
5125317,1,1,0,0,292500.0,0,4,1,1,-20874.0,57,-7,1,0,0,0,3,2,0
5068038,0,0,0,0,112500.0,2,4,1,5,-17164.0,47,-26,1,0,0,0,11,2,0
5038814,0,0,1,0,247500.0,0,4,1,1,-19366.0,53,-2,1,0,0,0,3,2,0
5095356,0,0,0,0,157500.0,3,4,3,5,-9020.0,25,-3,1,0,0,0,14,1,0
5037266,1,1,0,0,225000.0,3,4,3,1,-11892.0,33,-4,1,0,0,0,4,1,0
5052865,0,0,1,0,94500.0,0,2,1,1,-13870.0,38,-9,1,1,1,0,14,2,0
5096211,1,0,0,0,81000.0,3,4,0,1,-14211.0,39,0,1,1,0,0,9,2,0
5023280,0,1,1,0,180000.0,0,4,1,1,-16701.0,46,-7,1,0,0,0,14,2,0
5132340,0,0,1,2,198000.0,0,2,2,1,-15646.0,43,-8,1,0,0,0,3,3,0
5136012,0,0,0,3,180000.0,3,1,1,1,-13678.0,37,-19,1,0,0,0,3,5,0
5045917,1,1,1,0,315000.0,0,4,1,4,-16990.0,47,-6,1,0,0,0,4,2,0
5041073,0,0,1,0,67500.0,3,4,3,1,-18179.0,50,-1,1,0,0,0,8,2,0
5149660,0,0,1,1,180000.0,0,4,0,1,-11920.0,33,-8,1,0,0,0,13,3,0
5022756,0,0,0,1,202500.0,0,4,2,1,-10800.0,30,-9,1,0,0,0,14,2,0
5036562,0,0,0,1,112500.0,3,4,1,1,-11953.0,33,-14,1,1,0,0,3,3,0
5117754,1,1,0,0,306000.0,3,4,1,1,-16011.0,44,-5,1,0,0,0,10,2,0
5125281,0,0,1,1,90000.0,3,4,1,1,-16280.0,45,-10,1,0,0,1,14,3,0
5149039,0,0,1,2,270000.0,0,1,0,1,-11008.0,30,-10,1,0,0,0,8,4,0
5021267,0,1,1,1,270000.0,3,4,1,1,-14512.0,40,-13,1,0,0,0,8,3,0
5125166,1,0,1,1,234000.0,3,4,1,1,-11970.0,33,-5,1,0,0,0,8,3,0
5125524,1,0,0,2,171000.0,3,4,1,2,-13865.0,38,-16,1,1,1,0,3,4,0
5010089,0,0,0,0,225000.0,0,4,1,1,-10304.0,28,-5,1,0,0,0,8,2,0
5126457,0,0,0,0,94500.0,3,1,1,1,-16825.0,46,-1,1,0,0,0,16,2,0
5142763,0,0,0,0,117000.0,0,4,3,5,-10021.0,27,-1,1,0,0,0,14,1,0
5023261,1,1,1,0,180000.0,0,4,1,1,-21202.0,58,-5,1,0,0,0,4,2,0
5090861,0,1,1,0,202500.0,0,4,1,1,-19765.0,54,-6,1,0,0,0,14,2,0
5146123,0,0,0,0,54000.0,1,4,3,1,-20132.0,55,-4,1,0,0,0,3,1,0
5023410,0,0,1,0,112500.0,1,4,1,1,-21642.0,59,-4,1,0,0,0,3,2,0
5010032,1,1,1,0,85500.0,1,4,1,1,-22121.0,61,-4,1,0,1,0,3,2,0
5118397,1,0,0,0,135000.0,3,4,1,1,-17154.0,47,-5,1,0,0,0,4,2,0
5033628,0,0,1,0,166500.0,2,1,1,1,-23599.0,65,-37,1,0,0,0,3,2,0
5069399,1,0,1,0,157500.0,3,4,3,1,-8396.0,23,-4,1,1,1,0,3,1,0
5008889,0,0,1,0,247500.0,0,1,2,4,-17016.0,47,-4,1,0,0,0,3,1,0
5022041,1,0,1,0,180000.0,3,4,1,1,-10049.0,28,-4,1,0,0,1,14,2,0
5126124,0,1,0,0,72000.0,3,4,1,1,-15185.0,42,-1,1,1,1,0,11,2,0
5023563,0,0,1,0,202500.0,3,4,4,1,-17782.0,49,-27,1,0,0,0,3,1,0
5050853,1,0,0,0,180000.0,0,1,3,1,-9488.0,26,-4,1,0,0,0,6,1,0
5024412,1,1,0,0,270000.0,3,1,1,1,-18582.0,51,-14,1,0,0,0,10,2,0
5090612,0,1,0,0,202500.0,3,1,1,1,-13788.0,38,-8,1,0,0,0,0,2,0
5028274,0,1,0,2,360000.0,3,2,1,1,-12730.0,35,-6,1,0,0,0,0,4,0
5028996,1,1,1,0,270000.0,3,1,1,1,-12262.0,34,-1,1,0,0,0,3,2,0
5126322,0,0,0,0,270000.0,3,4,1,1,-17778.0,49,-5,1,1,1,0,6,2,0
5053610,0,0,1,0,112500.0,3,4,1,2,-20589.0,56,-10,1,0,0,0,3,2,0
5069227,0,1,1,0,202300.0,0,4,1,1,-17330.0,47,-3,1,0,1,0,14,2,0
5137401,0,0,0,0,157500.0,3,1,2,1,-17237.0,47,-8,1,0,0,0,11,1,0
5142812,1,1,0,0,202500.0,2,4,1,1,-11648.0,32,-12,1,1,1,0,3,2,0
5053114,0,0,1,0,99000.0,1,4,1,1,-23849.0,65,-4,1,0,0,0,3,2,0
5149027,0,0,1,0,162000.0,1,4,1,1,-22795.0,62,-4,1,0,0,0,3,2,0
5145869,0,0,1,0,225000.0,1,4,2,1,-20978.0,57,-4,1,0,1,0,3,1,0
5053354,0,1,0,0,225000.0,3,4,1,1,-18362.0,50,0,1,0,0,0,8,2,0
5087944,0,0,1,0,72000.0,3,4,4,1,-19923.0,55,-6,1,1,1,0,1,1,0
5035688,0,1,1,0,135000.0,3,4,0,1,-16505.0,45,-23,1,0,0,0,8,2,0
5068491,1,0,0,1,315000.0,0,1,1,1,-18321.0,50,0,1,0,1,0,3,3,0
5044860,0,0,1,0,167400.0,1,4,1,1,-19028.0,52,-4,1,0,0,0,3,2,0
5117047,0,0,1,0,180000.0,1,4,4,1,-23027.0,63,-4,1,0,0,0,3,1,0
5022676,1,0,1,0,135000.0,1,4,1,1,-23286.0,64,-4,1,0,0,0,3,2,0
5009739,0,1,0,0,99000.0,3,4,1,1,-14657.0,40,-12,1,1,1,0,3,2,0
5096991,0,0,1,1,225000.0,0,1,1,1,-12272.0,34,0,1,0,0,0,3,3,0
5067982,1,1,1,0,153000.0,3,1,2,5,-20013.0,55,-21,1,0,0,1,10,1,0
5135982,0,0,1,0,423000.0,0,4,2,1,-13480.0,37,-9,1,0,0,0,12,1,0
5046362,0,0,1,0,90000.0,3,4,0,5,-14386.0,39,0,1,1,1,0,14,2,0
5066817,0,1,0,1,360000.0,3,1,4,1,-16480.0,45,-11,1,0,0,1,10,2,0
5143519,0,0,1,0,247500.0,1,4,3,1,-23280.0,64,-4,1,0,0,0,3,1,0
5068888,0,0,1,0,225000.0,3,4,1,1,-23537.0,64,-13,1,0,0,0,11,2,0
5150412,0,0,1,0,67500.0,1,4,4,1,-22116.0,61,-4,1,0,0,0,3,1,0
5067924,0,0,1,0,112500.0,1,4,4,1,-22743.0,62,-4,1,0,0,0,3,1,0
5056149,1,1,0,0,157500.0,3,4,1,1,-23424.0,64,-41,1,0,0,0,8,2,0
5022308,0,0,1,0,90000.0,3,4,2,1,-19042.0,52,-9,1,0,0,0,3,1,0
5068465,0,0,1,1,90000.0,0,4,1,1,-10175.0,28,-5,1,0,1,0,12,3,0
5036881,0,1,1,0,225000.0,1,4,1,1,-22471.0,62,-4,1,0,0,0,3,2,0
5137033,1,1,0,1,112500.0,3,4,1,1,-14301.0,39,-1,1,0,1,0,8,3,0
5148812,0,0,1,0,112500.0,1,4,1,1,-22416.0,61,-4,1,0,0,0,3,2,0
5100220,1,1,1,2,315000.0,0,4,1,1,-15182.0,42,-17,1,0,0,0,4,4,0
5078842,0,1,1,1,135000.0,3,4,1,5,-10532.0,29,0,1,0,0,0,12,3,0
5010526,1,1,1,1,450000.0,3,1,1,3,-18476.0,51,-7,1,0,0,0,10,3,0
5105150,0,0,1,0,90000.0,3,1,1,1,-18940.0,52,-5,1,0,0,0,14,2,0
5045253,0,0,1,1,270000.0,3,4,1,1,-20854.0,57,-10,1,0,0,0,3,3,0
5100000,0,0,0,1,180000.0,0,4,1,1,-15226.0,42,-9,1,0,0,0,14,3,0
5029725,0,0,1,1,135000.0,0,1,1,1,-9778.0,27,-8,1,1,0,1,3,3,0
5090925,0,0,1,0,243000.0,0,4,1,5,-17000.0,47,-9,1,0,0,0,8,2,0
5115947,1,1,1,0,225000.0,3,4,3,1,-9586.0,26,-3,1,0,0,0,3,1,0
5028572,0,0,1,0,112500.0,1,1,1,1,-22062.0,60,-4,1,0,0,0,3,2,0
5022373,0,0,1,1,234000.0,3,4,3,1,-20693.0,57,-22,1,0,0,0,3,2,0
5149040,0,0,1,0,180000.0,3,4,0,1,-19750.0,54,-10,1,0,0,0,8,2,0
5113291,0,1,1,2,121500.0,3,2,1,1,-11327.0,31,0,1,1,1,0,3,4,0
5139951,0,1,1,0,121500.0,2,4,1,1,-19988.0,55,-9,1,1,0,0,3,2,0
5028697,1,1,0,1,270000.0,3,1,1,4,-10817.0,30,-1,1,0,1,0,8,3,0
5148527,0,0,1,0,180000.0,1,4,1,1,-23365.0,64,-4,1,0,0,0,3,2,0
5009443,0,0,0,0,90000.0,2,4,1,1,-9489.0,26,-5,1,0,1,0,3,2,0
5096621,0,0,0,1,135000.0,3,4,1,1,-14461.0,40,-4,1,0,1,0,8,3,0
5149150,1,1,1,0,247500.0,3,4,1,1,-10952.0,30,-10,1,1,0,0,8,2,0
5118448,0,0,0,1,76500.0,3,4,1,1,-10080.0,28,-2,1,1,0,0,14,3,0
5116818,1,0,1,0,85500.0,2,4,2,0,-16542.0,45,-24,1,1,1,0,3,1,0
5022833,1,1,1,0,202500.0,3,4,1,1,-17262.0,47,-4,1,0,0,0,3,2,0
5086006,0,0,1,0,157500.0,1,4,4,1,-21497.0,59,-4,1,0,0,0,3,1,0
5010397,0,1,1,1,225000.0,3,1,1,1,-14148.0,39,-4,1,1,1,0,6,3,0
5047789,0,1,1,0,225000.0,0,1,1,1,-10457.0,29,-3,1,0,0,0,3,2,0
5105657,0,1,1,2,540000.0,3,1,3,1,-14160.0,39,-1,1,0,1,1,3,3,0
5150047,0,0,1,0,283500.0,3,4,1,1,-17958.0,49,-2,1,0,0,0,14,2,0
5035791,0,1,1,0,90000.0,1,4,4,1,-21973.0,60,-4,1,0,0,0,3,1,0
5021682,1,0,1,0,180000.0,0,4,2,1,-18745.0,51,-10,1,0,0,0,1,1,0
5088699,0,1,1,0,252000.0,3,4,1,1,-17562.0,48,-3,1,0,0,0,11,2,0
5115797,0,0,1,1,135000.0,0,4,3,1,-14578.0,40,-20,1,0,0,0,8,2,0
5023460,0,1,1,0,315000.0,1,4,3,1,-21012.0,58,-4,1,0,0,0,3,1,0
5096466,1,1,0,1,450000.0,3,1,1,1,-19410.0,53,-15,1,1,0,0,10,3,0
5146472,0,1,1,0,180000.0,0,1,0,1,-14133.0,39,-10,1,0,0,0,14,2,0
5024527,0,0,1,0,270000.0,1,4,4,1,-20967.0,57,-4,1,0,1,0,3,1,0
5095193,1,1,1,1,495000.0,0,4,1,1,-16047.0,44,-3,1,0,1,0,10,3,0
5068156,1,1,1,0,180000.0,3,4,1,1,-19565.0,54,-9,1,0,0,0,3,2,0
5117756,1,1,0,0,306000.0,3,4,1,1,-16011.0,44,-5,1,0,0,0,10,2,0
5066507,0,0,1,0,157500.0,3,4,3,1,-17538.0,48,-21,1,0,1,0,12,1,0
5143164,0,0,0,2,180000.0,0,4,1,1,-13791.0,38,-4,1,1,0,0,0,4,0
5088834,0,0,1,0,612000.0,2,4,1,1,-12563.0,34,-10,1,0,0,1,0,2,0
5135841,0,0,1,1,36000.0,3,4,1,1,-12417.0,34,-3,1,0,1,0,3,3,0
5023059,1,1,1,1,112500.0,3,4,1,1,-11279.0,31,-1,1,0,0,0,8,3,0
5125325,1,1,0,0,292500.0,0,4,1,1,-20874.0,57,-7,1,0,0,0,3,2,0
5135574,0,1,1,0,180000.0,3,4,1,1,-11749.0,32,-3,1,0,0,0,11,2,0
5009053,0,0,1,2,202500.0,3,1,1,1,-10997.0,30,-6,1,0,0,1,3,4,0
5028292,0,0,1,0,292500.0,3,1,2,1,-19736.0,54,-35,1,0,1,0,3,1,0
5029108,1,1,0,1,315000.0,2,4,1,1,-13230.0,36,-10,1,0,0,1,6,3,0
5091400,0,0,0,0,135000.0,3,4,1,5,-12278.0,34,-2,1,0,0,0,3,2,0
5050768,0,0,0,2,337500.0,3,4,1,1,-10990.0,30,-6,1,0,0,0,3,4,0
5113420,0,0,0,1,157500.0,3,4,3,2,-12716.0,35,-15,1,0,0,0,3,2,0
5113132,0,1,1,0,360000.0,0,4,1,1,-19033.0,52,-10,1,0,0,0,14,2,0
5062670,0,1,1,1,135000.0,3,1,1,1,-14863.0,41,-12,1,0,0,0,10,3,0
5029352,1,1,1,0,270000.0,3,1,1,1,-10942.0,30,-1,1,0,0,0,4,2,0
5105067,1,0,1,0,157500.0,3,2,1,1,-13682.0,37,-1,1,1,1,0,3,2,0
5143573,1,1,0,0,157500.0,3,2,1,5,-9124.0,25,-3,1,1,0,0,4,2,0
5045203,0,1,1,0,139500.0,1,4,1,1,-21009.0,58,-4,1,0,0,0,3,2,0
5065673,0,0,0,0,135000.0,3,4,3,1,-11512.0,32,-13,1,0,0,0,3,1,0
5029544,0,1,1,1,133650.0,0,4,1,1,-14596.0,40,-5,1,0,0,0,3,3,0
5045800,1,1,1,1,427500.0,3,4,1,1,-11892.0,33,-7,1,0,1,0,4,3,0
5111159,0,1,1,1,81000.0,3,1,1,1,-10648.0,29,-4,1,1,1,0,3,3,0
5099957,0,1,1,1,225000.0,0,1,1,1,-11239.0,31,-1,1,0,0,0,0,3,0
5143360,0,0,1,0,126000.0,3,4,1,1,-22811.0,62,-6,1,1,1,0,6,2,0
5091753,1,1,0,2,135000.0,3,1,1,1,-12725.0,35,-4,1,0,0,0,3,4,0
5117403,0,0,0,0,94500.0,3,4,1,1,-16758.0,46,-4,1,0,0,0,17,2,0
5149319,0,1,1,1,180000.0,3,1,2,1,-18838.0,52,-16,1,0,0,0,10,2,0
5137542,0,0,0,0,157500.0,3,4,1,1,-18881.0,52,-9,1,1,0,0,2,2,0
5095170,1,1,1,0,252000.0,0,1,1,1,-13796.0,38,-7,1,0,0,0,4,2,0
5090780,0,0,0,1,202500.0,3,4,1,1,-12047.0,33,-9,1,0,0,0,10,3,0
5092242,0,0,0,0,117000.0,3,4,1,1,-20754.0,57,-6,1,0,0,0,3,2,0
5068671,1,0,1,0,247500.0,3,2,1,1,-9159.0,25,-1,1,0,0,0,3,2,0
5143427,0,0,1,0,180000.0,1,4,3,1,-23431.0,64,-4,1,0,0,0,3,1,0
5087994,1,1,1,1,180000.0,0,2,0,1,-15547.0,43,-18,1,0,0,0,3,3,0
5052739,0,0,1,2,180000.0,0,4,1,1,-10454.0,29,-1,1,0,0,1,6,4,0
5068747,0,0,0,0,157500.0,3,1,0,5,-13231.0,36,-1,1,0,0,0,0,2,0
5025029,0,0,0,0,135000.0,1,4,1,1,-20013.0,55,-4,1,0,0,0,3,2,0
5149353,1,1,1,0,206718.75,0,1,1,1,-12208.0,33,-9,1,0,0,0,0,2,0
5022571,1,1,1,0,202500.0,1,1,1,1,-21721.0,60,-4,1,0,0,0,3,2,0
5024578,0,0,0,1,90000.0,3,4,1,5,-10253.0,28,-4,1,0,0,0,8,3,0
5058405,1,1,1,0,247500.0,3,1,1,1,-12843.0,35,-7,1,0,0,0,10,2,0
5041869,1,1,0,0,99000.0,2,4,1,1,-19433.0,53,-1,1,1,1,0,3,2,0
5115894,1,1,0,0,247500.0,0,4,1,1,-17455.0,48,-4,1,0,0,0,4,2,0
5062749,1,1,0,1,202500.0,2,1,1,1,-13387.0,37,-7,1,0,0,0,3,3,0
5045611,0,0,1,2,90000.0,3,4,1,1,-11762.0,32,-2,1,0,0,0,3,4,0
5113288,0,1,1,2,121500.0,3,2,1,1,-11327.0,31,0,1,1,1,0,3,4,0
5053003,0,1,1,0,157500.0,3,2,1,1,-9389.0,26,-4,1,1,1,0,3,2,0
5118038,0,0,0,2,121500.0,3,1,1,1,-11697.0,32,-2,1,0,0,0,5,4,0
5091405,0,0,1,0,135000.0,3,4,3,1,-17579.0,48,-5,1,1,0,0,8,1,0
5137022,0,0,0,0,180000.0,2,4,4,1,-18181.0,50,-1,1,1,1,0,8,1,0
5117594,0,0,0,0,144000.0,3,4,3,1,-16898.0,46,-20,1,1,1,0,3,1,0
5085704,1,1,1,0,126000.0,1,4,1,1,-19474.0,53,-4,1,0,0,0,3,2,0
5137292,1,1,0,1,225000.0,3,4,1,1,-15243.0,42,-20,1,1,1,0,6,3,0
5038751,1,1,1,2,157500.0,0,1,1,5,-14192.0,39,-2,1,0,0,0,4,4,0
5099900,1,1,1,0,157500.0,0,4,1,1,-20341.0,56,-19,1,0,0,0,8,2,0
5116676,1,1,1,3,270000.0,3,4,1,1,-13427.0,37,-1,1,1,0,0,8,5,0
5061321,0,1,1,1,261000.0,2,1,1,1,-15050.0,41,-4,1,0,0,0,10,3,0
5139410,0,1,1,2,135000.0,2,4,1,1,-14439.0,40,-17,1,1,0,0,3,4,0
5048486,1,1,1,0,202500.0,3,4,1,1,-12992.0,36,-2,1,1,1,0,4,2,0
5139658,0,0,1,0,157500.0,1,3,1,1,-23483.0,64,-4,1,0,0,0,3,2,0
5091280,1,0,1,1,103500.0,3,4,1,1,-11822.0,32,-2,1,1,0,0,8,3,0
5023186,1,1,1,0,135000.0,3,4,1,1,-17235.0,47,-7,1,0,1,0,3,2,0
5054307,1,0,0,1,135000.0,3,4,1,1,-10116.0,28,-2,1,0,0,0,8,3,0
5116879,0,0,0,0,112500.0,3,1,3,5,-11061.0,30,0,1,1,1,0,6,1,0
5050453,1,0,1,1,231750.0,3,4,1,1,-14247.0,39,0,1,0,0,0,3,3,0
5022804,0,1,1,0,202500.0,3,1,4,1,-11998.0,33,-4,1,0,0,0,10,1,0
5091374,1,1,1,0,247500.0,3,4,1,1,-15366.0,42,-3,1,1,1,0,4,2,0
5135484,0,0,1,0,135000.0,2,1,3,2,-10660.0,29,-5,1,0,0,0,3,1,0
5054188,0,0,0,0,135000.0,3,4,1,1,-11390.0,31,-1,1,0,1,0,14,2,0
5054626,0,0,1,0,112500.0,1,4,4,1,-22034.0,60,-4,1,0,0,0,3,1,0
5068548,1,1,1,0,117000.0,0,4,1,1,-19351.0,53,-3,1,0,0,0,8,2,0
5053472,1,0,1,0,112500.0,3,4,1,1,-18516.0,51,-6,1,1,1,0,9,2,0
5105395,0,0,1,0,135000.0,3,2,3,1,-10932.0,30,-2,1,0,0,0,15,1,0
5029554,0,0,1,0,103500.0,1,4,4,1,-23751.0,65,-4,1,0,0,0,3,1,0
5089722,0,0,0,0,315000.0,0,4,2,1,-17617.0,48,-9,1,1,1,1,12,1,0
5066562,0,0,0,0,180000.0,0,2,1,5,-8247.0,23,-1,1,1,0,1,14,2,0
5062547,0,0,1,3,247500.0,0,2,1,1,-12099.0,33,-6,1,0,0,1,3,5,0
5010203,1,1,1,0,135000.0,3,3,1,5,-9981.0,27,-5,1,0,0,1,8,2,0
5024665,0,0,1,0,157500.0,3,4,1,1,-14425.0,40,-13,1,1,1,0,8,2,0
5089626,0,0,0,0,315000.0,0,1,1,1,-16188.0,44,-1,1,1,1,1,14,2,0
5021373,0,0,1,0,247500.0,3,1,1,1,-22100.0,61,-2,1,0,0,1,10,2,0
5054699,1,1,1,0,157500.0,3,1,1,1,-16047.0,44,-19,1,0,0,0,8,2,0
5051180,1,1,0,1,187619.32019704435,3,4,1,1,-13086.0,36,-5,1,0,1,0,8,3,0
5143515,0,0,1,0,247500.0,1,4,3,1,-23280.0,64,-4,1,0,0,0,3,1,0
5018461,0,0,1,1,166500.0,3,4,1,1,-20208.0,55,-22,1,0,1,0,3,3,0
5096300,0,0,0,1,112500.0,0,4,1,1,-9320.0,26,-6,1,0,0,0,6,3,0
5148897,1,0,1,0,90900.0,1,4,1,1,-22233.0,61,-4,1,0,1,0,3,2,0
5025047,0,1,0,3,112500.0,3,4,1,1,-11731.0,32,-10,1,1,1,0,3,5,0
5092164,0,1,1,0,45900.0,1,4,4,1,-20282.0,56,-4,1,0,1,0,3,1,0
5053143,1,0,1,1,126000.0,3,4,0,1,-12301.0,34,0,1,0,1,0,3,3,0
5038510,0,0,1,0,103500.0,3,2,1,1,-11855.0,32,-13,1,0,0,0,8,2,0
5023482,0,0,1,1,119250.0,3,4,1,1,-15931.0,44,-12,1,1,1,0,3,3,0
5054099,1,1,0,2,202500.0,3,1,1,1,-11736.0,32,-2,1,0,0,0,4,4,0
5062713,0,0,1,1,157500.0,3,4,1,1,-14510.0,40,-10,1,0,0,0,3,3,0
5088851,0,1,1,0,112500.0,3,1,1,1,-11353.0,31,-6,1,0,0,1,0,2,0
5111117,0,0,1,1,315000.0,3,1,1,1,-11602.0,32,-4,1,0,0,0,10,3,0
5118115,1,0,0,1,270000.0,0,4,1,1,-13538.0,37,-15,1,1,1,0,4,3,0
5024258,1,0,1,0,162000.0,3,4,3,1,-11495.0,31,-2,1,0,0,0,16,1,0
5113976,1,1,0,0,270000.0,3,2,1,1,-11955.0,33,-2,1,1,1,1,8,2,0
5099907,0,0,1,2,112500.0,3,2,1,1,-10927.0,30,-5,1,0,0,0,3,4,0
5092332,0,0,1,0,58500.0,1,4,3,1,-24946.0,68,-4,1,0,1,0,3,1,0
5038932,0,0,1,0,94500.0,0,1,2,1,-14548.0,40,-17,1,0,1,0,11,1,0
5078924,1,0,1,0,270000.0,3,4,1,1,-16116.0,44,-3,1,0,1,0,8,2,0
5068390,0,1,1,1,270000.0,3,1,2,1,-14052.0,38,0,1,0,1,1,14,2,0
5046036,0,1,1,0,99000.0,1,4,0,1,-21527.0,59,-4,1,0,0,0,3,2,0
5033788,0,0,1,1,315000.0,3,1,2,1,-15738.0,43,-13,1,1,1,0,12,2,0
5010781,0,1,1,1,157500.0,0,1,1,1,-14474.0,40,-6,1,0,0,1,3,3,0
5022761,0,0,1,0,180000.0,3,4,1,1,-9791.0,27,-4,1,0,0,1,14,2,0
5041980,0,0,0,0,211500.0,0,1,1,5,-14636.0,40,-13,1,1,1,0,8,2,0
5113854,1,0,0,0,202500.0,3,4,3,1,-15323.0,42,-23,1,1,0,0,8,1,0
5126612,0,1,0,0,180000.0,1,4,4,1,-20395.0,56,-4,1,0,1,0,3,1,0
5132264,0,0,0,0,144000.0,3,4,1,1,-16047.0,44,-6,1,0,1,0,8,2,0
5142136,0,0,0,2,144000.0,3,4,1,1,-17001.0,47,-14,1,0,0,0,11,4,0
5088163,0,0,1,0,270000.0,3,4,3,1,-12922.0,35,-3,1,0,0,0,3,1,0
5146086,1,0,0,0,148500.0,3,4,3,2,-14122.0,39,-3,1,0,0,1,8,1,0
5139553,0,1,1,2,157500.0,0,1,1,1,-13584.0,37,-17,1,0,1,0,11,4,0
5041474,0,0,1,0,90000.0,0,1,1,1,-9006.0,25,-2,1,0,0,1,14,2,0
5025020,0,0,1,0,148500.0,1,4,1,1,-21512.0,59,-4,1,0,0,0,3,2,0
5118270,0,0,0,0,99000.0,3,4,1,5,-19566.0,54,-15,1,1,0,0,11,2,0
5095324,0,0,1,0,315000.0,1,4,4,1,-22854.0,63,-4,1,0,1,0,3,1,0
5142290,0,0,1,1,162000.0,2,1,0,1,-15027.0,41,0,1,0,0,0,0,3,0
5148792,0,0,1,0,202500.0,0,4,4,1,-17450.0,48,-15,1,0,0,0,10,1,0
5062031,0,1,1,0,225000.0,3,1,3,1,-9688.0,27,-2,1,0,1,1,3,1,0
5088836,0,0,1,0,612000.0,2,4,1,1,-12563.0,34,-10,1,0,0,1,0,2,0
5035418,0,0,1,0,292500.0,3,1,1,1,-21111.0,58,-13,1,0,0,0,3,2,0
5089896,0,0,1,0,67500.0,1,1,3,2,-23694.0,65,-4,1,0,0,1,3,1,0
5137407,0,0,0,0,157500.0,3,1,2,1,-17237.0,47,-8,1,0,0,0,11,1,0
5086060,0,0,1,0,135000.0,2,4,1,1,-20542.0,56,-26,1,0,1,0,3,2,0
5095117,0,0,1,0,67500.0,3,1,1,1,-14240.0,39,-4,1,0,0,0,3,2,0
5067419,0,0,1,0,144000.0,1,4,1,1,-23334.0,64,-4,1,0,0,0,3,2,0
5041307,0,1,1,0,90000.0,1,4,1,1,-23118.0,63,-4,1,0,1,0,3,2,0
5146401,0,0,1,0,112500.0,3,4,2,1,-19682.0,54,-6,1,1,0,0,1,1,0
5105137,0,0,1,0,112500.0,3,4,3,1,-9957.0,27,-3,1,0,0,0,8,1,0
5053388,0,0,1,0,135000.0,3,4,0,1,-16300.0,45,-27,1,0,0,1,10,2,0
5146467,1,1,0,0,360000.0,2,1,1,1,-9983.0,27,-5,1,0,0,0,3,2,0
5113082,0,0,1,1,112500.0,3,1,3,1,-15303.0,42,-3,1,0,0,0,3,2,0
5052755,1,0,1,0,225000.0,3,4,0,1,-10570.0,29,-3,1,0,0,0,10,2,0
5092436,0,1,1,0,112500.0,1,4,1,1,-19921.0,55,-4,1,0,1,0,3,2,0
5022243,0,0,1,0,202500.0,3,4,1,1,-15231.0,42,-23,1,0,0,1,6,2,0
5113020,1,1,1,0,202500.0,2,4,1,1,-14622.0,40,-6,1,0,0,0,3,2,0
5058267,1,0,0,1,225000.0,0,4,1,5,-17868.0,49,-5,1,0,0,0,4,3,0
5037247,1,1,1,2,112500.0,3,4,1,1,-12170.0,33,-3,1,0,0,0,8,4,0
5100461,1,1,1,1,202500.0,0,4,0,1,-12417.0,34,-7,1,0,0,0,6,3,0
5096753,1,1,0,0,328500.0,3,1,1,1,-14897.0,41,-7,1,1,1,0,3,2,0
5091778,1,0,1,2,112500.0,0,4,1,1,-10874.0,30,-3,1,1,0,0,8,4,0
5038569,1,1,1,0,202500.0,3,4,1,1,-19974.0,55,-1,1,0,1,0,8,2,0
5069169,1,1,1,0,135000.0,3,4,1,1,-10314.0,28,-3,1,0,0,1,14,2,0
5065820,1,1,1,1,157500.0,3,4,1,1,-16047.0,44,-6,1,0,0,0,8,3,0
5091048,0,0,1,2,270000.0,0,1,1,1,-15438.0,42,-6,1,0,0,1,15,4,0
5097134,1,1,1,0,157500.0,3,4,1,1,-11382.0,31,-7,1,1,1,0,4,2,0
5097106,0,0,1,0,193500.0,3,4,1,1,-21026.0,58,-31,1,0,1,0,3,2,0
5099877,0,1,1,0,103500.0,1,4,1,1,-21671.0,59,-4,1,0,1,0,3,2,0
5033884,1,1,1,0,90000.0,3,4,1,1,-20063.0,55,-3,1,1,1,0,3,2,0
5097024,1,1,0,0,198000.0,0,1,1,1,-13643.0,37,-8,1,0,0,0,10,2,0
5010412,0,0,1,0,202500.0,1,4,1,1,-21854.0,60,-4,1,0,0,0,3,2,0
5091144,1,1,0,0,225000.0,3,4,1,1,-10785.0,30,-4,1,0,0,0,3,2,0
5088503,1,1,1,0,72000.0,3,1,1,1,-21897.0,60,-2,1,0,0,0,16,2,0
5126142,1,1,0,2,202500.0,3,4,1,1,-15904.0,44,-10,1,0,0,0,8,4,0
5067020,0,1,1,1,247500.0,3,4,0,1,-17152.0,47,-3,1,0,0,1,8,3,0
5061076,1,1,0,0,157500.0,2,4,1,1,-14926.0,41,-9,1,1,0,0,3,2,0
5126527,0,0,0,0,225000.0,2,4,1,5,-12269.0,34,-1,1,0,1,0,11,2,0
5078931,1,0,0,0,112500.0,0,4,3,2,-15853.0,43,-1,1,0,1,0,8,1,0
5125471,1,1,1,1,450000.0,0,1,1,1,-17437.0,48,-5,1,0,0,0,3,3,0
5025207,1,1,1,1,180000.0,0,4,1,1,-9901.0,27,0,1,0,0,0,4,3,0
5042097,0,0,0,1,108000.0,3,4,2,1,-14349.0,39,-11,1,0,1,0,3,2,0
5067653,0,0,1,0,787500.0,2,1,1,1,-17203.0,47,-4,1,0,0,1,10,2,0
